,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
51,Four-Seam Fastball,2014-03-03,89.5,-1.88,5.68,"Aardsma, David",595777,430911,single,hit_into_play,,,,,9.0,Jurickson Profar singles on a line drive to right fielder Carlos Moncrief.   Michael Choice scores.,S,L,R,TEX,CLE,X,9.0,line_drive,2,0,2014,-1.04,1.66,0.48,1.93,574831.0,,,2,6,Bot,160.64,96.39,,,547379,,140303_151354,8.28,-129.99,-6.81,-11.31,25.85,-14.53,3.24,1.51,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,0.9,,1.0,0.0,,54,3,4-Seam Fastball,3,4,3,4,4,4,4,4,,,,0.168,
52,Splitter,2014-03-03,83.8,-1.71,5.72,"Aardsma, David",595777,430911,,blocked_ball,,,,,14.0,Jurickson Profar singles on a line drive to right fielder Carlos Moncrief.   Michael Choice scores.,S,L,R,TEX,CLE,B,,,1,0,2014,-1.46,1.08,0.64,0.91,574831.0,,,2,6,Bot,,,,,547379,,140303_151330,8.63,-121.6,-6.8,-14.37,23.68,-22.9,3.42,1.51,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,54,2,Split-Finger,3,4,3,4,4,3,3,4,,,,0.0,
53,Four-Seam Fastball,2014-03-03,90.0,-1.65,5.86,"Aardsma, David",595777,430911,,ball,,,,,12.0,Jurickson Profar singles on a line drive to right fielder Carlos Moncrief.   Michael Choice scores.,S,L,R,TEX,CLE,B,,,0,0,2014,-0.91,1.98,0.94,2.82,574831.0,,,2,6,Bot,,,,,547379,,140303_151310,8.52,-130.75,-5.68,-9.55,30.32,-10.88,3.41,1.68,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,54,1,4-Seam Fastball,3,4,3,4,4,3,3,4,,,,0.0,
54,Four-Seam Fastball,2014-03-03,90.8,-1.91,5.84,"Aardsma, David",574831,430911,triple,hit_into_play,,,,,1.0,Michael Choice triples (1) on a fly ball to center fielder Tyler Naquin.   Kevin Kouzmanoff scores.,S,R,R,TEX,CLE,X,8.0,fly_ball,1,1,2014,-0.64,1.55,-0.39,3.08,,,450260.0,2,6,Bot,74.3,45.18,,,547379,,140303_151211,5.2,-132.16,-4.25,-6.44,28.22,-15.5,3.29,1.38,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,1.6,,1.0,2.0,,53,3,4-Seam Fastball,2,4,2,4,4,3,3,4,,,,0.158,
55,Four-Seam Fastball,2014-03-03,89.4,-1.9,5.8,"Aardsma, David",574831,430911,,swinging_strike,,,,,2.0,Michael Choice triples (1) on a fly ball to center fielder Tyler Naquin.   Kevin Kouzmanoff scores.,S,R,R,TEX,CLE,S,,,1,0,2014,-0.81,1.73,-0.16,3.12,,,450260.0,2,6,Bot,,,,,547379,,140303_151149,6.1,-130.1,-4.22,-8.38,27.32,-13.76,3.29,1.38,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,53,2,4-Seam Fastball,2,4,2,4,4,2,2,4,,,,0.0,
56,Four-Seam Fastball,2014-03-03,90.8,-1.9,5.97,"Aardsma, David",574831,430911,,ball,,,,,11.0,Michael Choice triples (1) on a fly ball to center fielder Tyler Naquin.   Kevin Kouzmanoff scores.,S,R,R,TEX,CLE,B,,,0,0,2014,-0.67,1.55,-0.51,3.97,,,450260.0,2,6,Bot,,,,,547379,,140303_151130,4.92,-132.25,-2.25,-6.8,29.78,-15.51,3.31,1.38,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,53,1,4-Seam Fastball,2,4,2,4,4,2,2,4,,,,0.0,
57,Slider,2014-03-03,82.3,-2.05,5.72,"Aardsma, David",450260,430911,single,hit_into_play,,,,,9.0,Kevin Kouzmanoff singles on a fly ball to right fielder Carlos Moncrief.,S,R,R,TEX,CLE,X,9.0,fly_ball,1,1,2014,-0.22,0.62,0.8,2.07,,,,2,6,Bot,189.76,131.53,,,547379,,140303_151023,6.94,-119.53,-2.76,-0.98,21.99,-27.8,3.57,1.62,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,0.9,,1.0,0.0,,52,3,Slider,2,4,2,4,4,2,2,4,,,,0.02,
58,Slider,2014-03-03,81.4,-2.0,5.57,"Aardsma, David",450260,430911,,ball,,,,,14.0,Kevin Kouzmanoff singles on a fly ball to right fielder Carlos Moncrief.,S,R,R,TEX,CLE,B,,,0,1,2014,-0.42,0.94,1.52,-0.09,,,,2,6,Bot,,,,,547379,,140303_151001,8.8,-117.89,-7.77,-2.92,23.65,-24.88,3.51,1.62,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,52,2,Slider,2,4,2,4,4,2,2,4,,,,0.0,
59,Four-Seam Fastball,2014-03-03,89.8,-1.75,5.85,"Aardsma, David",450260,430911,,foul,,,,,6.0,Kevin Kouzmanoff singles on a fly ball to right fielder Carlos Moncrief.,S,R,R,TEX,CLE,S,,,0,0,2014,-1.0,1.89,0.45,2.55,,,,2,6,Bot,,,,,547379,,140303_150940,7.72,-130.4,-6.12,-10.72,29.4,-11.95,3.57,1.62,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,52,1,4-Seam Fastball,2,4,2,4,4,2,2,4,,,,0.0,
60,Splitter,2014-03-03,84.8,-1.86,5.82,"Aardsma, David",451192,430911,field_out,hit_into_play,,,,,13.0,"Jim Adduci grounds out, second baseman Joey Wendle to first baseman David Adams.",S,L,R,TEX,CLE,X,4.0,ground_ball,1,2,2014,-1.23,0.9,-0.52,1.05,,,,1,6,Bot,145.58,156.63,,,547379,,140303_150902,5.78,-123.12,-6.6,-12.24,23.06,-24.53,3.39,1.44,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,0.0,,0.0,0.0,,51,7,Split-Finger,2,4,2,4,4,2,2,4,,,,-0.023,
61,Four-Seam Fastball,2014-03-03,90.5,-2.05,5.75,"Aardsma, David",451192,430911,,foul,,,,,13.0,"Jim Adduci grounds out, second baseman Joey Wendle to first baseman David Adams.",S,L,R,TEX,CLE,S,,,1,2,2014,-1.19,1.75,-1.26,1.92,,,,1,6,Bot,,,,,547379,,140303_150823,4.64,-131.54,-7.49,-13.44,25.36,-13.02,3.39,1.44,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,51,6,4-Seam Fastball,2,4,2,4,4,2,2,4,,,,0.0,
62,Slider,2014-03-03,82.7,-2.16,5.64,"Aardsma, David",451192,430911,,foul,,,,,8.0,"Jim Adduci grounds out, second baseman Joey Wendle to first baseman David Adams.",S,L,R,TEX,CLE,S,,,1,2,2014,-0.32,0.95,-0.22,1.95,,,,1,6,Bot,,,,,547379,,140303_150755,5.02,-120.3,-3.59,-2.03,24.57,-24.44,3.39,1.44,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,51,5,Slider,2,4,2,4,4,2,2,4,,,,0.0,
63,Four-Seam Fastball,2014-03-03,90.4,-1.78,5.98,"Aardsma, David",451192,430911,,foul,,,,,11.0,"Jim Adduci grounds out, second baseman Joey Wendle to first baseman David Adams.",S,L,R,TEX,CLE,S,,,1,2,2014,-1.18,1.61,-0.59,3.59,,,,1,6,Bot,,,,,547379,,140303_150728,5.65,-131.59,-3.34,-13.25,28.93,-14.86,3.39,1.44,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,51,4,4-Seam Fastball,2,4,2,4,4,2,2,4,,,,0.0,
64,Four-Seam Fastball,2014-03-03,90.5,-2.07,5.92,"Aardsma, David",451192,430911,,ball,,,,,11.0,"Jim Adduci grounds out, second baseman Joey Wendle to first baseman David Adams.",S,L,R,TEX,CLE,B,,,0,2,2014,-0.94,1.63,-1.03,4.51,,,,1,6,Bot,,,,,547379,,140303_150711,4.68,-131.82,-0.86,-10.22,28.27,-14.58,3.49,1.44,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,51,3,4-Seam Fastball,2,4,2,4,4,2,2,4,,,,0.0,
65,Splitter,2014-03-03,83.2,-1.98,5.68,"Aardsma, David",451192,430911,,swinging_strike,,,,,14.0,"Jim Adduci grounds out, second baseman Joey Wendle to first baseman David Adams.",S,L,R,TEX,CLE,S,,,0,1,2014,-0.62,1.14,0.18,1.3,,,,1,6,Bot,,,,,547379,,140303_150649,6.27,-120.85,-5.78,-5.24,22.45,-22.33,3.39,1.44,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,51,2,Split-Finger,2,4,2,4,4,2,2,4,,,,0.0,
66,Four-Seam Fastball,2014-03-03,88.4,-1.86,5.81,"Aardsma, David",451192,430911,,called_strike,,,,,4.0,"Jim Adduci grounds out, second baseman Joey Wendle to first baseman David Adams.",S,L,R,TEX,CLE,S,,,0,0,2014,-0.96,1.66,-0.82,2.39,,,,1,6,Bot,,,,,547379,,140303_150631,4.6,-128.53,-5.75,-9.95,25.62,-15.01,3.55,1.44,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,51,1,4-Seam Fastball,2,4,2,4,4,2,2,4,,,,0.0,
67,Four-Seam Fastball,2014-03-03,90.6,-2.1,5.93,"Aardsma, David",596143,430911,strikeout,swinging_strike,,,,,11.0,Luis Sardinas strikes out swinging.,S,L,R,TEX,CLE,S,2.0,,1,2,2014,-0.84,1.68,-1.24,3.42,,,,0,6,Bot,,,,,547379,,140303_150549,3.98,-131.95,-3.88,-9.05,26.69,-13.83,3.31,1.5,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,0.0,,0.0,0.0,,50,6,4-Seam Fastball,2,4,2,4,4,2,2,4,,,,-0.035,
68,Splitter,2014-03-03,84.8,-1.91,5.83,"Aardsma, David",596143,430911,,foul,,,,,7.0,Luis Sardinas strikes out swinging.,S,L,R,TEX,CLE,S,,,1,2,2014,-1.06,0.92,-0.7,1.39,,,,0,6,Bot,,,,,547379,,140303_150516,5.13,-123.31,-6.01,-10.58,18.56,-24.13,3.31,1.5,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,50,5,Split-Finger,2,4,2,4,4,2,2,4,,,,0.0,
69,Splitter,2014-03-03,84.5,-1.84,5.95,"Aardsma, David",596143,430911,,foul,,,,,11.0,Luis Sardinas strikes out swinging.,S,L,R,TEX,CLE,S,,,1,2,2014,-1.03,0.94,-1.15,2.46,,,,0,6,Bot,,,,,547379,,140303_150451,3.73,-122.99,-3.6,-10.05,20.47,-24.07,3.31,1.5,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,50,4,Split-Finger,2,4,2,4,4,2,2,4,,,,0.0,
70,Four-Seam Fastball,2014-03-03,90.3,-1.92,5.87,"Aardsma, David",596143,430911,,foul,,,,,11.0,Luis Sardinas strikes out swinging.,S,L,R,TEX,CLE,S,,,1,1,2014,-0.84,1.87,-0.93,2.54,,,,0,6,Bot,,,,,547379,,140303_150416,4.24,-131.33,-6.31,-8.79,29.42,-11.83,3.31,1.5,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,50,3,4-Seam Fastball,2,4,2,4,4,2,2,4,,,,0.0,
71,Four-Seam Fastball,2014-03-03,89.7,-2.04,6.07,"Aardsma, David",596143,430911,,ball,,,,,11.0,Luis Sardinas strikes out swinging.,S,L,R,TEX,CLE,B,,,0,1,2014,-1.07,1.63,-1.64,4.66,,,,0,6,Bot,,,,,547379,,140303_150400,3.27,-130.63,-0.72,-11.66,28.48,-14.89,3.46,1.5,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,50,2,4-Seam Fastball,2,4,2,4,4,2,2,4,,,,0.0,
72,Four-Seam Fastball,2014-03-03,89.2,-1.78,5.91,"Aardsma, David",596143,430911,,called_strike,,,,,2.0,Luis Sardinas strikes out swinging.,S,L,R,TEX,CLE,S,,,0,0,2014,-1.05,1.91,-0.2,3.4,,,,0,6,Bot,,,,,547379,,140303_150345,6.24,-129.68,-4.15,-11.22,26.71,-11.71,3.48,1.5,,,,,,,396533,430911,547379,458691,621563,489262,570481,454998,571980,519037,50.0,,,,,,,,50,1,4-Seam Fastball,2,4,2,4,4,2,2,4,,,,0.0,
73,,2014-02-27,,,,"Aardsma, David",534606,430911,strikeout,called_strike,,,,,,Ryan LaMarre called out on strikes.,S,R,R,CIN,CLE,S,2.0,,0,2,2014,,,,,,519304.0,,2,5,Bot,,,,,607021,,,,,,,,,,,,,,,,,396214,430911,607021,542583,621563,458691,596019,460579,571980,519037,,,,0.0,,0.0,0.0,,47,3,,2,7,2,7,7,2,2,7,,,,-0.014,
74,,2014-02-27,,,,"Aardsma, David",534606,430911,,called_strike,,,,,,Ryan LaMarre called out on strikes.,S,R,R,CIN,CLE,S,,,0,1,2014,,,,,,519304.0,,2,5,Bot,,,,,607021,,,,,,,,,,,,,,,,,396214,430911,607021,542583,621563,458691,596019,460579,571980,519037,,,,,,,,,47,2,,2,7,2,7,7,2,2,7,,,,0.0,
75,,2014-02-27,,,,"Aardsma, David",534606,430911,,called_strike,,,,,,Ryan LaMarre called out on strikes.,S,R,R,CIN,CLE,S,,,0,0,2014,,,,,,519304.0,,2,5,Bot,,,,,607021,,,,,,,,,,,,,,,,,396214,430911,607021,542583,621563,458691,596019,460579,571980,519037,,,,,,,,,47,1,,2,7,2,7,7,2,2,7,,,,0.0,
76,,2014-02-27,,,,"Aardsma, David",280061,430911,field_out,hit_into_play,,,,,,"Corky Miller grounds out, third baseman David Adams to first baseman Jesus Aguilar.   Neftali Soto to 2nd.",S,R,R,CIN,CLE,X,5.0,ground_ball,0,0,2014,,,,,,,519304.0,1,5,Bot,111.45,172.69,,,607021,,,,,,,,,,,,,,,,,396214,430911,607021,542583,621563,458691,596019,460579,571980,519037,,,,0.0,,0.0,0.0,,46,1,,2,7,2,7,7,2,2,7,,,,-0.012,
77,,2014-02-27,,,,"Aardsma, David",519304,430911,single,hit_into_play,,,,,,Neftali Soto singles on a line drive to right fielder Carlos Moncrief.,S,R,R,CIN,CLE,X,9.0,line_drive,0,0,2014,,,,,,,,1,5,Bot,201.81,98.39,,,607021,,,,,,,,,,,,,,,,,396214,430911,607021,542583,621563,458691,596019,460579,571980,519037,,,,0.9,,1.0,0.0,,45,1,,2,7,2,7,7,2,2,7,,,,0.014,
78,,2014-02-27,,,,"Aardsma, David",446359,430911,field_out,hit_into_play,,,,,,"Zack Cozart grounds out, second baseman Joey Wendle to first baseman Jesus Aguilar.",S,R,R,CIN,CLE,X,4.0,ground_ball,0,0,2014,,,,,,,,0,5,Bot,154.62,158.63,,,607021,,,,,,,,,,,,,,,,,396214,430911,607021,542583,621563,458691,596019,460579,571980,519037,,,,0.0,,0.0,0.0,,44,1,,2,7,2,7,7,2,2,7,,,,-0.013,
79,Four-Seam Fastball,2013-09-28,91.7,-1.73,5.92,"Aardsma, David",493114,430911,field_out,hit_into_play,,,,,4.0,Norichika Aoki lines out softly to center fielder Juan Lagares.,R,L,R,NYM,MIL,X,8.0,line_drive,1,1,2013,-0.6,1.55,-0.39,2.33,,,592804.0,2,7,Top,114.46,98.39,,,489232,,130928_182154,4.69,-133.43,-6.56,-6.06,29.17,-15.2,3.08,1.43,,,,,,,349150,430911,489232,446263,502517,431151,435560,458913,501571,488689,50.0,,,0.0,,0.0,0.0,,52,3,4-Seam Fastball,1,1,1,1,1,1,1,1,,,,0.041,-0.206
80,Slider,2013-09-28,82.7,-1.97,5.92,"Aardsma, David",493114,430911,,swinging_strike,,,,,8.0,Norichika Aoki lines out softly to center fielder Juan Lagares.,R,L,R,NYM,MIL,S,,,1,0,2013,-0.13,0.26,-0.17,1.73,,,592804.0,2,7,Top,,,,,489232,,130928_182125,4.29,-120.23,-3.39,0.04,20.68,-31.45,3.08,1.43,,,,,,,349150,430911,489232,446263,502517,431151,435560,458913,501571,488689,50.0,,,,,,,,52,2,Slider,1,1,1,1,1,1,1,1,,,,0.0,-0.041
81,Four-Seam Fastball,2013-09-28,91.6,-1.64,5.79,"Aardsma, David",493114,430911,,ball,,,,,14.0,Norichika Aoki lines out softly to center fielder Juan Lagares.,R,L,R,NYM,MIL,B,,,0,0,2013,-0.47,1.92,0.99,1.08,,,592804.0,2,7,Top,,,,,489232,,130928_182050,7.71,-132.82,-10.26,-4.36,30.51,-10.86,3.15,1.42,,,,,,,349150,430911,489232,446263,502517,431151,435560,458913,501571,488689,50.0,,,,,,,,52,1,4-Seam Fastball,1,1,1,1,1,1,1,1,,,,0.0,0.033
82,Slider,2013-09-28,81.7,-1.65,5.98,"Aardsma, David",133380,430911,single,hit_into_play,,,,,14.0,Aramis Ramirez singles on a line drive to left fielder Eric Young Jr.,R,R,R,NYM,MIL,X,7.0,line_drive,1,2,2013,-0.22,0.08,0.88,1.98,,,,2,7,Top,90.36,99.4,,,489232,,130928_181951,6.14,-118.7,-2.31,-0.95,21.47,-33.3,3.6,1.62,,,,,,,349150,430911,489232,446263,502517,431151,435560,458913,501571,488689,50.0,,,0.9,,1.0,0.0,,51,4,Slider,1,1,1,1,1,1,1,1,,,,-0.022,0.149
83,Four-Seam Fastball,2013-09-28,92.2,-1.46,6.12,"Aardsma, David",133380,430911,,ball,,,,,12.0,Aramis Ramirez singles on a line drive to left fielder Eric Young Jr.,R,R,R,NYM,MIL,B,,,0,2,2013,-0.69,1.46,1.0,3.41,,,,2,7,Top,,,,,489232,,130928_181933,7.87,-134.06,-4.11,-7.24,30.05,-16.16,3.49,1.65,,,,,,,349150,430911,489232,446263,502517,431151,435560,458913,501571,488689,50.0,,,,,,,,51,3,4-Seam Fastball,1,1,1,1,1,1,1,1,,,,0.0,0.008
84,Four-Seam Fastball,2013-09-28,91.3,-1.52,5.97,"Aardsma, David",133380,430911,,foul,,,,,6.0,Aramis Ramirez singles on a line drive to left fielder Eric Young Jr.,R,R,R,NYM,MIL,S,,,0,1,2013,-0.72,1.17,0.51,2.42,,,,2,7,Top,,,,,489232,,130928_181902,6.74,-132.78,-5.45,-7.47,29.73,-20.06,3.6,1.62,,,,,,,349150,430911,489232,446263,502517,431151,435560,458913,501571,488689,50.0,,,,,,,,51,2,4-Seam Fastball,1,1,1,1,1,1,1,1,,,,0.0,-0.021
85,Slider,2013-09-28,82.7,-1.85,6.03,"Aardsma, David",133380,430911,,called_strike,,,,,6.0,Aramis Ramirez singles on a line drive to left fielder Eric Young Jr.,R,R,R,NYM,MIL,S,,,0,0,2013,-0.14,0.33,0.7,2.83,,,,2,7,Top,,,,,489232,,130928_181842,6.05,-120.33,-1.08,-0.07,24.8,-30.78,3.42,1.59,,,,,,,349150,430911,489232,446263,502517,431151,435560,458913,501571,488689,50.0,,,,,,,,51,1,Slider,1,1,1,1,1,1,1,1,,,,0.0,-0.015
86,Slider,2013-09-26,83.5,-1.75,5.75,"Aardsma, David",435358,430911,strikeout,swinging_strike,,,,,14.0,Yuniesky Betancourt strikes out swinging.,R,R,R,NYM,MIL,S,2.0,,1,2,2013,0.02,0.52,1.52,0.96,518960.0,,,2,8,Top,,,,,518595,,130926_213720,7.47,-121.25,-5.34,1.54,26.58,-28.85,3.37,1.5,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,0.0,,0.0,0.0,,65,4,Slider,1,4,4,1,4,1,4,1,,,,0.012,-0.217
87,Four-Seam Fastball,2013-09-26,92.2,-1.66,6.0,"Aardsma, David",435358,430911,,swinging_strike,,,,,3.0,Yuniesky Betancourt strikes out swinging.,R,R,R,NYM,MIL,S,,,1,1,2013,-0.86,1.43,0.43,3.0,518960.0,,,2,8,Top,,,,,518595,,130926_213658,7.35,-134.07,-4.84,-9.5,28.35,-16.41,3.37,1.5,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,,,,,,65,3,4-Seam Fastball,1,4,4,1,4,1,4,1,,,,0.0,-0.094
88,Slider,2013-09-26,82.5,-2.09,5.91,"Aardsma, David",435358,430911,,foul,,,,,13.0,Yuniesky Betancourt strikes out swinging.,R,R,R,NYM,MIL,S,,,1,0,2013,0.1,0.29,-1.18,2.1,518960.0,,,2,8,Top,,,,,518595,,130926_213631,1.67,-120.06,-2.41,2.35,24.48,-31.22,3.37,1.5,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,,,,,,65,2,Slider,1,4,4,1,4,1,4,1,,,,0.0,-0.052
89,Slider,2013-09-26,82.1,-2.14,5.93,"Aardsma, David",435358,430911,,ball,,,,,11.0,Yuniesky Betancourt strikes out swinging.,R,R,R,NYM,MIL,B,,,0,0,2013,-0.2,0.51,-1.13,2.52,518960.0,,,2,8,Top,,,,,518595,,130926_213614,2.56,-119.46,-1.87,-0.77,23.36,-29.01,3.31,1.25,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,,,,,,65,1,Slider,1,4,4,1,4,1,4,1,,,,0.0,0.034
90,Splitter,2013-09-26,86.3,-1.8,5.94,"Aardsma, David",518725,430911,field_out,hit_into_play,,,,,13.0,"Caleb Gindl grounds out sharply, pitcher David Aardsma to first baseman Lucas Duda.   Jonathan Lucroy to 3rd.",R,L,R,NYM,MIL,X,1.0,ground_ball,1,1,2013,-1.06,0.74,-1.16,1.74,,518960.0,,1,8,Top,125.5,181.73,,,518595,,130926_213524,3.76,-125.52,-5.18,-10.78,23.93,-26.05,3.24,1.55,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,0.0,,0.0,0.0,,64,3,Split-Finger,1,4,4,1,4,1,4,1,,,,0.008,-0.266
91,Splitter,2013-09-26,86.7,-1.71,5.74,"Aardsma, David",518725,430911,,blocked_ball,,,,,13.0,"Caleb Gindl grounds out sharply, pitcher David Aardsma to first baseman Lucas Duda.   Jonathan Lucroy to 3rd.",R,L,R,NYM,MIL,B,,,0,1,2013,-1.42,0.94,-0.08,-0.84,,518960.0,,1,8,Top,,,,,518595,,130926_213455,7.02,-125.49,-11.48,-14.78,25.81,-23.88,3.12,1.29,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,,,,,,64,2,Split-Finger,1,4,4,1,4,1,4,1,,,,0.0,0.024
92,Four-Seam Fastball,2013-09-26,91.5,-1.73,5.85,"Aardsma, David",518725,430911,,called_strike,,,,,8.0,"Caleb Gindl grounds out sharply, pitcher David Aardsma to first baseman Lucas Duda.   Jonathan Lucroy to 3rd.",R,L,R,NYM,MIL,S,,,0,0,2013,-0.79,1.54,-0.15,1.88,,518960.0,,1,8,Top,,,,,518595,,130926_213435,5.75,-133.03,-7.45,-8.44,30.95,-15.49,3.1,1.39,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,,,,,,64,1,4-Seam Fastball,1,4,4,1,4,1,4,1,,,,0.0,-0.054
93,Four-Seam Fastball,2013-09-26,91.7,-1.45,5.91,"Aardsma, David",501981,430911,field_out,hit_into_play,,,,,14.0,Khris Davis flies out to center fielder Matthew den Dekker.,R,R,R,NYM,MIL,X,8.0,fly_ball,2,2,2013,-0.72,1.62,0.98,2.18,,518960.0,,0,8,Top,118.47,83.33,,,518595,,130926_213352,7.81,-133.26,-7.02,-7.56,31.05,-14.49,3.42,1.51,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,0.0,,0.0,0.0,,63,5,4-Seam Fastball,1,4,4,1,4,1,4,1,,,,0.011,-0.292
94,Slider,2013-09-26,82.2,-1.93,6.05,"Aardsma, David",501981,430911,,foul,,,,,3.0,Khris Davis flies out to center fielder Matthew den Dekker.,R,R,R,NYM,MIL,S,,,2,1,2013,0.01,0.04,0.55,3.38,,518960.0,,0,8,Top,,,,,518595,,130926_213323,5.52,-119.58,0.91,1.41,25.59,-33.7,3.42,1.51,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,,,,,,63,4,Slider,1,4,4,1,4,1,4,1,,,,0.0,-0.089
95,Four-Seam Fastball,2013-09-26,91.3,-1.84,5.91,"Aardsma, David",501981,430911,,called_strike,,,,,4.0,Khris Davis flies out to center fielder Matthew den Dekker.,R,R,R,NYM,MIL,S,,,2,0,2013,-0.89,1.75,-0.71,2.18,,,518960.0,0,8,Top,,,,,518595,,130926_213252,4.81,-132.72,-7.22,-9.69,31.39,-13.07,3.5,1.45,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,,,,,,63,3,4-Seam Fastball,1,4,4,1,4,1,4,1,,,,-0.008,-0.083
96,Slider,2013-09-26,81.7,-2.12,6.1,"Aardsma, David",501981,430911,,ball,,,,,11.0,Khris Davis flies out to center fielder Matthew den Dekker.,R,R,R,NYM,MIL,B,,,1,0,2013,0.1,0.14,-1.15,3.6,,,518960.0,0,8,Top,,,,,518595,,130926_213229,1.77,-118.95,1.12,2.31,24.55,-32.69,3.42,1.34,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,,,,,,63,2,Slider,1,4,4,1,4,1,4,1,,,,0.0,0.1
97,Four-Seam Fastball,2013-09-26,90.8,-1.68,6.15,"Aardsma, David",501981,430911,,ball,,,,,12.0,Khris Davis flies out to center fielder Matthew den Dekker.,R,R,R,NYM,MIL,B,,,0,0,2013,-0.76,1.7,0.22,4.04,,,518960.0,0,8,Top,,,,,518595,,130926_213206,6.49,-132.16,-2.87,-8.01,29.82,-13.74,3.48,1.42,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,,,,,,63,1,4-Seam Fastball,1,4,4,1,4,1,4,1,,,,0.0,0.051
98,Four-Seam Fastball,2013-09-26,90.9,-2.05,6.13,"Aardsma, David",518960,430911,hit_by_pitch,hit_by_pitch,,,,,11.0,Jonathan Lucroy hit by pitch.,R,R,R,NYM,MIL,B,,,0,0,2013,-0.68,1.52,-2.37,4.07,,,,0,8,Top,,,,,518595,,130926_213120,0.48,-132.42,-2.28,-6.88,31.7,-16.0,3.45,1.45,,,,,,,349125,430911,518595,446263,502517,457759,435560,458913,544925,488689,50.0,,,0.7,,0.0,0.0,,62,1,4-Seam Fastball,1,4,4,1,4,1,4,1,,,,-0.009,0.358
